Game Turn, Initiator, Recipient, Action, Details, Mayhem, Visibility
274, 7, 6, Declared Friends, , 3813.0, 3
274, 7, 5, Deal Proposed, 0 Peace for 20 turns from 7 to 5; 0 Peace for 20 turns from 5 to 7; 1 RESOURCE_JEANS for 30 turns from 7 to 5; 1 RESOURCE_COTTON for 30 turns from 7 to 5; 0 GreatWork for 0 turns from 7 to 5; 0 GreatWork for 0 turns from 7 to 5; 0 GreatWork for 0 turns from 7 to 5; 0 GreatWork for 0 turns from 7 to 5; 0 GreatWork for 0 turns from 7 to 5; 0 GreatWork for 0 turns from 7 to 5; 9 Gold for 0 turns from 7 to 5; 11 Gold for 30 turns from 7 to 5; , 3820.0, 1
274, 5, 7, Deal Accepted, 0 Peace for 20 turns from 7 to 5; 0 Peace for 20 turns from 5 to 7; 1 RESOURCE_JEANS for 30 turns from 7 to 5; 1 RESOURCE_COTTON for 30 turns from 7 to 5; 0 GreatWork for 0 turns from 7 to 5; 0 GreatWork for 0 turns from 7 to 5; 0 GreatWork for 0 turns from 7 to 5; 0 GreatWork for 0 turns from 7 to 5; 0 GreatWork for 0 turns from 7 to 5; 0 GreatWork for 0 turns from 7 to 5; 9 Gold for 0 turns from 7 to 5; 11 Gold for 30 turns from 7 to 5; , 3820.0, 2
274, 7, 5, Peace, , 3820.0, 1
274, 5, 7, Promise Refused, , 3820.0, 2
274, 7, 2, Deal Proposed, 0 GreatWork for 0 turns from 2 to 7; 1 RESOURCE_HORSES for 30 turns from 7 to 2; 0 Captive for 0 turns from 7 to 2; 24 Gold for 0 turns from 7 to 2; 1 Gold for 30 turns from 7 to 2; , 3820.0, 1
274, 7, 2, Deal Closed, 0 GreatWork for 0 turns from 2 to 7; 1 RESOURCE_HORSES for 30 turns from 7 to 2; 0 Captive for 0 turns from 7 to 2; 24 Gold for 0 turns from 7 to 2; 1 Gold for 30 turns from 7 to 2; , 3820.0, 1
274, 2, 7, Deal Rejected, 0 GreatWork for 0 turns from 2 to 7; 1 RESOURCE_HORSES for 30 turns from 7 to 2; 0 Captive for 0 turns from 7 to 2; 24 Gold for 0 turns from 7 to 2; 1 Gold for 30 turns from 7 to 2; , 3820.0, 1
275, 1, 5, Deal Proposed, 1 RESOURCE_WHALES for 30 turns from 5 to 1; 1 RESOURCE_COAL for 30 turns from 1 to 5; 20 Gold for 0 turns from 1 to 5; 1 Gold for 30 turns from 1 to 5; , 3832.0, 2
275, 1, 5, Deal Closed, 1 RESOURCE_WHALES for 30 turns from 5 to 1; 1 RESOURCE_COAL for 30 turns from 1 to 5; 20 Gold for 0 turns from 1 to 5; 1 Gold for 30 turns from 1 to 5; , 3832.0, 2
275, 5, 1, Deal Rejected, 1 RESOURCE_WHALES for 30 turns from 5 to 1; 1 RESOURCE_COAL for 30 turns from 1 to 5; 20 Gold for 0 turns from 1 to 5; 1 Gold for 30 turns from 1 to 5; , 3832.0, 3
275, 1, 2, Deal Proposed, 0 GreatWork for 0 turns from 2 to 1; 1 RESOURCE_COAL for 30 turns from 1 to 2; 0 Captive for 0 turns from 1 to 2; 24 Gold for 0 turns from 1 to 2; 1 Gold for 30 turns from 1 to 2; , 3832.0, 1
275, 1, 2, Deal Closed, 0 GreatWork for 0 turns from 2 to 1; 1 RESOURCE_COAL for 30 turns from 1 to 2; 0 Captive for 0 turns from 1 to 2; 24 Gold for 0 turns from 1 to 2; 1 Gold for 30 turns from 1 to 2; , 3832.0, 1
275, 2, 1, Deal Rejected, 0 GreatWork for 0 turns from 2 to 1; 1 RESOURCE_COAL for 30 turns from 1 to 2; 0 Captive for 0 turns from 1 to 2; 24 Gold for 0 turns from 1 to 2; 1 Gold for 30 turns from 1 to 2; , 3832.0, 2
275, 2, 5, Deal Proposed, 0 GreatWork for 0 turns from 5 to 2; 1 RESOURCE_CITRUS for 30 turns from 2 to 5; 10 Gold for 30 turns from 2 to 5; , 3832.0, 1
275, 2, 5, Deal Closed, 0 GreatWork for 0 turns from 5 to 2; 1 RESOURCE_CITRUS for 30 turns from 2 to 5; 10 Gold for 30 turns from 2 to 5; , 3832.0, 1
275, 5, 2, Deal Rejected, 0 GreatWork for 0 turns from 5 to 2; 1 RESOURCE_CITRUS for 30 turns from 2 to 5; 10 Gold for 30 turns from 2 to 5; , 3832.0, 2
275, 4, 0, Promise Made, Settle, 3841.5, 2
276, 1, 6, Deal Proposed, 1 RESOURCE_TRUFFLES for 30 turns from 6 to 1; 1 RESOURCE_PEARLS for 30 turns from 6 to 1; 1 RESOURCE_IRON for 30 turns from 1 to 6; 1 RESOURCE_COAL for 30 turns from 1 to 6; 15 Gold for 0 turns from 1 to 6; 3 Gold for 30 turns from 1 to 6; , 3850.5, 2
276, 1, 6, Deal Closed, 1 RESOURCE_TRUFFLES for 30 turns from 6 to 1; 1 RESOURCE_PEARLS for 30 turns from 6 to 1; 1 RESOURCE_IRON for 30 turns from 1 to 6; 1 RESOURCE_COAL for 30 turns from 1 to 6; 15 Gold for 0 turns from 1 to 6; 3 Gold for 30 turns from 1 to 6; , 3850.5, 2
276, 6, 1, Deal Rejected, 1 RESOURCE_TRUFFLES for 30 turns from 6 to 1; 1 RESOURCE_PEARLS for 30 turns from 6 to 1; 1 RESOURCE_IRON for 30 turns from 1 to 6; 1 RESOURCE_COAL for 30 turns from 1 to 6; 15 Gold for 0 turns from 1 to 6; 3 Gold for 30 turns from 1 to 6; , 3850.5, 2
276, 1, 2, Promise Refused, , 3863.0, 1
276, 2, 1, Deal Proposed, 0 Captive for 0 turns from 1 to 2; 1 RESOURCE_CITRUS for 30 turns from 2 to 1; 3 Gold for 0 turns from 2 to 1; 2 Gold for 30 turns from 2 to 1; , 3863.0, 2
276, 2, 1, Deal Closed, 0 Captive for 0 turns from 1 to 2; 1 RESOURCE_CITRUS for 30 turns from 2 to 1; 3 Gold for 0 turns from 2 to 1; 2 Gold for 30 turns from 2 to 1; , 3863.0, 2
276, 1, 2, Deal Rejected, 0 Captive for 0 turns from 1 to 2; 1 RESOURCE_CITRUS for 30 turns from 2 to 1; 3 Gold for 0 turns from 2 to 1; 2 Gold for 30 turns from 2 to 1; , 3863.0, 1
276, 6, 0, Deal Proposed, 1 RESOURCE_COTTON for 30 turns from 0 to 6; 0 GreatWork for 0 turns from 0 to 6; 0 GreatWork for 0 turns from 0 to 6; 1 RESOURCE_HORSES for 30 turns from 6 to 0; 1 RESOURCE_TRUFFLES for 30 turns from 6 to 0; 2 Gold for 0 turns from 6 to 0; 18 Gold for 30 turns from 6 to 0; , 3875.0, 3
277, 0, 5, Alliance Ends, , 3876.0, 4
277, 0, 5, Friendship Ends, , 3876.0, 4
277, 0, 5, Declared Friends, , 3876.0, 4
277, 5, 0, Declared Friends, , 3876.0, 4
277, 0, 5, Allied, , 3876.0, 4
277, 5, 0, Allied, , 3876.0, 4
277, 5, 0, Deal Proposed, 0 GreatWork for 0 turns from 0 to 5; 0 GreatWork for 0 turns from 0 to 5; 1 RESOURCE_IRON for 30 turns from 5 to 0; 1 RESOURCE_HORSES for 30 turns from 5 to 0; 1 RESOURCE_WHALES for 30 turns from 5 to 0; 1 RESOURCE_GYPSUM for 30 turns from 5 to 0; 1 Gold for 0 turns from 5 to 0; 11 Gold for 30 turns from 5 to 0; , 3876.0, 4
277, 5, 6, Deal Proposed, 0 GreatWork for 0 turns from 6 to 5; 0 GreatWork for 0 turns from 6 to 5; 0 Unknown agreement for 30 turns from 6 to 5; 0 Open Borders for 30 turns from 6 to 5; 0 GreatWork for 0 turns from 5 to 6; 10 Gold for 0 turns from 5 to 6; 0 Unknown agreement for 30 turns from 5 to 6; , 3876.0, 4
277, 6, 5, Deal Closed, 0 GreatWork for 0 turns from 6 to 5; 0 GreatWork for 0 turns from 6 to 5; 0 Unknown agreement for 30 turns from 6 to 5; 0 Open Borders for 30 turns from 6 to 5; 0 GreatWork for 0 turns from 5 to 6; 0 Unknown agreement for 30 turns from 5 to 6; 1 RESOURCE_URANIUM for 30 turns from 5 to 6; 0 GreatWork for 0 turns from 5 to 6; 1 RESOURCE_TRUFFLES for 30 turns from 6 to 5; 0 GreatWork for 0 turns from 6 to 5; 1 Gold for 0 turns from 6 to 5; 8 Gold for 30 turns from 6 to 5; , 3876.0, 2
277, 5, 6, Deal Rejected, 0 GreatWork for 0 turns from 6 to 5; 0 GreatWork for 0 turns from 6 to 5; 0 Unknown agreement for 30 turns from 6 to 5; 0 Open Borders for 30 turns from 6 to 5; 0 GreatWork for 0 turns from 5 to 6; 0 Unknown agreement for 30 turns from 5 to 6; 1 RESOURCE_URANIUM for 30 turns from 5 to 6; 0 GreatWork for 0 turns from 5 to 6; 1 RESOURCE_TRUFFLES for 30 turns from 6 to 5; 0 GreatWork for 0 turns from 6 to 5; 1 Gold for 0 turns from 6 to 5; 8 Gold for 30 turns from 6 to 5; , 3876.0, 4
277, 6, 5, Deal Rejected, 0 GreatWork for 0 turns from 6 to 5; 0 GreatWork for 0 turns from 6 to 5; 0 Unknown agreement for 30 turns from 6 to 5; 0 Open Borders for 30 turns from 6 to 5; 0 GreatWork for 0 turns from 5 to 6; 0 Unknown agreement for 30 turns from 5 to 6; 1 RESOURCE_URANIUM for 30 turns from 5 to 6; 0 GreatWork for 0 turns from 5 to 6; 1 RESOURCE_TRUFFLES for 30 turns from 6 to 5; 0 GreatWork for 0 turns from 6 to 5; 1 Gold for 0 turns from 6 to 5; 8 Gold for 30 turns from 6 to 5; , 3876.0, 2
277, 7, 0, Deal Proposed, 0 GreatWork for 0 turns from 0 to 7; 0 GreatWork for 0 turns from 0 to 7; 0 GreatWork for 0 turns from 0 to 7; 1 RESOURCE_IRON for 30 turns from 7 to 0; 1 RESOURCE_HORSES for 30 turns from 7 to 0; 1 RESOURCE_GYPSUM for 30 turns from 7 to 0; 0 Defensive Pact for 30 turns from 7 to 0; 14 Gold for 0 turns from 7 to 0; 13 Gold for 30 turns from 7 to 0; 0 Defensive Pact for 30 turns from 0 to 7; , 3878.0, 3
