Game Turn, Range, Value, Seed, Type, Location
262, 2, 0, 4145866595, sync, GetNextBuyablePlot picker
262, 2, 0, 526442336, sync, GetNextBuyablePlot picker
262, 2, 0, 76450841, sync, GetNextBuyablePlot picker
262, 1, 0, 330790110, sync, GetNextBuyablePlot picker
262, 1, 0, 208443071, sync, GetNextBuyablePlot picker
262, 1, 0, 1994690956, sync, GetNextBuyablePlot picker
262, 216, 62, 1643303125, sync, Rolling Espionage Result
262, 13, 8, 1237450986, sync, Police Exit Covered
262, 216, 149, 2732449755, sync, Rolling Espionage Result
262, 11, 7, 2970565240, sync, Random Promotion
262, 10, 5, 3088885073, sync, Random Promotion
262, 9, 5, 2352431542, sync, Random Promotion
262, 3, 0, 2454757047, sync, GetNextBuyablePlot picker
262, 5, 2, 356091428, sync, GetNextBuyablePlot picker
262, 1, 0, 1949648269, sync, GetNextBuyablePlot picker
262, 1, 0, 1307427650, sync, Choosing Artifact
262, 69, 27, 1724280659, sync, Random Direction
262, 65, 45, 1704648848, sync, Random Direction
262, 12, 10, 2998775177, sync, Random Direction
262, 52, 45, 3868774798, sync, Random Direction
262, 69, 38, 3770592687, sync, Random Direction
262, 12, 2, 2390062524, sync, Random Direction
262, 65, 57, 1028299077, sync, Random Direction
262, 70, 8, 3822352538, sync, Random Direction
262, 55, 6, 525497803, sync, Random Direction
262, 54, 35, 469905832, sync, Random Direction
262, 19, 7, 2818606273, sync, Random Direction
262, 1, 0, 1592886374, sync, GetNextBuyablePlot picker
262, 1, 0, 1343267751, sync, GetNextBuyablePlot picker
262, 3, 2, 589086804, sync, GetNextBuyablePlot picker
262, 2, 1, 3402607613, sync, GetNextBuyablePlot picker
262, 1, 0, 3816915186, sync, GetNextBuyablePlot picker
262, 2, 0, 2157564739, sync, GetNextBuyablePlot picker
262, 2, 1, 145722816, sync, GetNextBuyablePlot picker
262, 16, 3, 2456816377, sync, Random Direction
262, 38, 35, 849525310, sync, Random Direction
262, 22, 7, 3992739999, sync, Random Direction
262, 46, 41, 1407174124, sync, Random Direction
262, 23, 21, 3843906997, sync, Random Direction
262, 11, 10, 4010556490, sync, Random Promotion
262, 10, 4, 3989858235, sync, Random Promotion
262, 9, 0, 1996051672, sync, Random Promotion
262, 1, 0, 387129393, sync, GetNextBuyablePlot picker
262, 1, 0, 4258910998, sync, GetNextBuyablePlot picker
262, 1, 0, 1293141143, sync, GetNextBuyablePlot picker
262, 1, 0, 991618692, sync, GetNextBuyablePlot picker
262, 1, 0, 717786733, sync, GetNextBuyablePlot picker
262, 1, 0, 672664226, sync, GetNextBuyablePlot picker
262, 1, 0, 3234206515, sync, GetNextBuyablePlot picker
262, 12, 10, 983688944, sync, Unit Combat Damage
262, 12, 3, 3639387241, sync, Unit Combat Damage
262, 12, 9, 1225797358, sync, Unit Combat Damage
262, 12, 7, 3292835727, sync, Unit Combat Damage
262, 12, 1, 2522251804, sync, Unit Combat Damage
262, 12, 0, 471997989, sync, Unit Combat Damage
262, 12, 0, 357846010, sync, Unit Combat Damage
262, 12, 9, 23508395, sync, Unit Combat Damage
262, 30, 22, 3512181768, sync, Random Direction
262, 29, 7, 3162208161, sync, Random Direction
262, 19, 2, 1183526342, sync, Random Direction
262, 36, 17, 509149575, sync, Random Direction
262, 38, 3, 2143746228, sync, Random Direction
262, 33, 23, 381086941, sync, Random Direction
262, 1, 0, 3086770258, sync, Random Direction
262, 1, 0, 2369400611, sync, Random Direction
262, 29, 3, 875883552, sync, Random Direction
262, 1, 0, 456817113, sync, Random Direction
262, 4, 2, 3218878366, sync, Random Direction
262, 1, 0, 3111557759, sync, Random Direction
262, 17, 4, 3620514380, sync, Random Direction
262, 24, 19, 1087363733, sync, Random Direction
262, 60, 40, 3512182698, sync, Random Direction
262, 81, 28, 2934202267, sync, Random Direction
262, 94, 84, 1497374520, sync, Random Direction
262, 54, 10, 3877669649, sync, Random Direction
262, 29, 2, 861967478, sync, Random Direction
262, 35, 12, 379542135, sync, Choosing a Citizen Name
262, 11, 4, 1584658148, sync, Random Promotion
262, 10, 3, 1693566797, sync, Random Promotion
262, 9, 1, 1480163842, sync, Random Promotion
262, 11, 4, 631580435, sync, Random Promotion
262, 10, 7, 1693162832, sync, Random Promotion
262, 9, 1, 3189803849, sync, Random Promotion
262, 11, 9, 566344782, sync, Random Promotion
262, 10, 4, 3643875695, sync, Random Promotion
262, 9, 6, 2096447100, sync, Random Promotion
262, 11, 1, 3177026309, sync, Random Promotion
262, 10, 6, 511790938, sync, Random Promotion
262, 9, 4, 2631427467, sync, Random Promotion
262, 11, 10, 2341848680, sync, Random Promotion
262, 10, 5, 3987298945, sync, Random Promotion
262, 9, 1, 2339702566, sync, Random Promotion
262, 11, 8, 912641895, sync, Random Promotion
262, 10, 6, 3207913748, sync, Random Promotion
262, 9, 5, 2945457597, sync, Random Promotion
262, 11, 6, 2795138994, sync, Random Promotion
262, 10, 6, 2473982723, sync, Random Promotion
262, 9, 3, 2735274624, sync, Random Promotion
262, 11, 6, 1713756345, sync, Random Promotion
262, 10, 8, 2654721278, sync, Random Promotion
262, 9, 8, 3570615391, sync, Random Promotion
262, 2, 0, 4249042604, sync, GetNextBuyablePlot picker
262, 1, 0, 2009220981, sync, GetNextBuyablePlot picker
262, 1, 0, 687620874, sync, GetNextBuyablePlot picker
262, 4, 1, 3012675451, sync, GetNextBuyablePlot picker
262, 1, 0, 1677433240, sync, GetNextBuyablePlot picker
262, 2, 1, 2658985457, sync, GetNextBuyablePlot picker
262, 17, 1, 2460190166, sync, Random Direction
262, 1, 0, 468410455, sync, Random Direction
262, 1, 0, 886880068, sync, Random Direction
262, 56, 44, 3295211565, sync, Random Direction
262, 41, 24, 3383372130, sync, Random Direction
262, 17, 6, 2581310195, sync, Random Direction
262, 1, 0, 1536164784, sync, Random Direction
262, 1, 0, 1737581097, sync, Random Direction
262, 2, 1, 3112532398, sync, Random Direction
262, 1, 0, 4084990799, sync, Random Direction
262, 1, 0, 317303516, sync, Random Direction
262, 16, 15, 1102378981, sync, Random Direction
262, 27, 1, 4256400058, sync, Random Direction
262, 15, 8, 220169579, sync, Random Direction
262, 22, 15, 2362742984, sync, Random Direction
262, 20, 14, 2948738401, sync, Random Direction
262, 1, 0, 3112636550, sync, Random Direction
262, 12, 2, 4079947079, sync, Random Direction
262, 20, 1, 754874740, sync, Random Direction
262, 1, 0, 353582749, sync, Random Direction
262, 59, 38, 548646674, sync, Random Direction
262, 4, 3, 2781165283, sync, Random Direction
262, 48, 10, 3259218144, sync, Random Direction
262, 82, 80, 912926617, sync, Random Direction
262, 16, 0, 4237929054, sync, Random Direction
262, 26, 23, 34233919, sync, Random Direction
262, 5, 1, 3940254476, sync, Random Direction
262, 20, 4, 1219273813, sync, Random Direction
262, 61, 54, 978456170, sync, Random Direction
262, 44, 24, 3847266139, sync, Random Direction
262, 65, 12, 2403582968, sync, Random Direction
262, 13, 3, 794833105, sync, Choosing a Citizen Name
262, 6, 2, 1299883830, sync, GetNextBuyablePlot picker
262, 1, 0, 1710216759, sync, GetNextBuyablePlot picker
262, 1, 0, 535635876, sync, GetNextBuyablePlot picker
262, 1, 0, 652609805, sync, GetNextBuyablePlot picker
262, 2, 1, 4089577666, sync, GetNextBuyablePlot picker
262, 3, 0, 3185680083, sync, GetNextBuyablePlot picker
262, 12, 10, 27728400, sync, Unit Combat Damage
262, 12, 7, 3598133513, sync, Unit Combat Damage
262, 12, 3, 2771609358, sync, Unit Combat Damage
262, 12, 3, 1125995823, sync, Unit Combat Damage
262, 12, 6, 1422640956, sync, Unit Combat Damage
262, 12, 8, 2246069445, sync, Unit Combat Damage
262, 12, 6, 3175278106, sync, Unit Combat Damage
262, 12, 0, 2310280523, sync, Unit Combat Damage
262, 12, 11, 53222184, sync, Unit Combat Damage
262, 12, 1, 4076728385, sync, Unit Combat Damage
262, 1, 0, 681134566, sync, Random Direction
262, 22, 16, 2343353127, sync, Random Direction
262, 26, 0, 3233530324, sync, Random Direction
262, 23, 3, 49827709, sync, Random Direction
262, 4, 1, 597696114, sync, GetNextBuyablePlot picker
262, 3, 1, 1923080899, sync, GetNextBuyablePlot picker
262, 2, 0, 1794975552, sync, GetNextBuyablePlot picker
262, 2, 0, 1262446201, sync, GetNextBuyablePlot picker
262, 1, 0, 1439543230, sync, GetNextBuyablePlot picker
262, 1, 0, 1595140127, sync, Random Direction
262, 6, 1, 4079843180, sync, Random Direction
262, 5, 1, 776401205, sync, Random Direction
262, 1, 0, 1437665738, sync, Random Direction
262, 8, 5, 1234757435, sync, Random Direction
262, 1, 0, 3207634520, sync, Random Direction
262, 1, 0, 134376369, sync, Random Direction
262, 45, 38, 1639839894, sync, Random Direction
262, 9, 1, 3651451927, sync, Random Direction
262, 68, 44, 758990852, sync, Random Direction
262, 64, 54, 2787185133, sync, Random Direction
262, 8, 6, 3654879266, sync, Random Direction
262, 8, 5, 3459187379, sync, Random Direction
262, 1, 0, 2789793904, sync, Random Direction
262, 13, 10, 134864873, sync, Random Direction
262, 13, 4, 3315827822, sync, Random Direction
262, 7, 2, 1410144015, sync, Random Direction
262, 11, 1, 1798542236, sync, Random Direction
262, 13, 5, 580358565, sync, Random Direction
262, 1, 0, 1938258298, sync, Random Direction
262, 73, 2, 1712198955, sync, Random Direction
262, 56, 7, 146034056, sync, Random Direction
262, 42, 41, 596943649, sync, Random Direction
262, 42, 3, 4236489542, sync, Random Direction
262, 84, 9, 316070151, sync, Random Direction
262, 12, 5, 503626292, sync, Unit Combat Damage
262, 12, 2, 1895256157, sync, Unit Combat Damage
262, 2, 0, 951565778, sync, GetNextBuyablePlot picker
262, 8, 7, 1149107875, sync, Random Direction
262, 16, 5, 3796714912, sync, Random Direction
262, 2, 0, 1608357209, sync, Random Direction
262, 28, 11, 1890575646, sync, Random Direction
262, 9, 5, 1709695487, sync, Random Direction
262, 1, 0, 2496732108, sync, GetNextBuyablePlot picker
262, 21, 17, 1598631445, sync, Random Direction
262, 4, 0, 3614520618, sync, Random Direction
262, 1, 0, 31629083, sync, GetNextBuyablePlot picker
262, 1, 0, 3285854392, sync, GetNextBuyablePlot picker
262, 32, 19, 312186513, sync, Random Direction
262, 5, 1, 2571467254, sync, Random Direction
262, 1, 0, 939659767, sync, GetNextBuyablePlot picker
262, 12, 7, 375724132, sync, Random Direction
262, 12, 0, 2547124941, sync, Random Direction
262, 1, 0, 189218690, sync, GetNextBuyablePlot picker
262, 13, 0, 2738607763, sync, Random Direction
262, 7, 6, 76371664, sync, Random Direction
262, 5, 1, 4118906569, sync, Random Direction
262, 2, 0, 1202573774, sync, BT Research Choice
262, 2, 1, 239290607, sync, GetNextBuyablePlot picker
262, 30, 12, 2864254972, sync, Random Direction
262, 35, 9, 1821558405, sync, Random Direction
262, 5, 0, 1121533146, sync, Random Direction
262, 5, 3, 296060171, sync, Random Direction
262, 7, 1, 2743414760, sync, Random Direction
262, 9, 1, 700335617, sync, Random Direction
262, 5, 2, 622742694, sync, Random Direction
262, 2, 1, 2007328487, sync, GetNextBuyablePlot picker
262, 23, 13, 2490458772, sync, Random Direction
262, 25, 11, 2462597437, sync, Random Direction
262, 18, 0, 1968344370, sync, Random Direction
262, 12, 10, 30902915, sync, Random Direction
263, 2, 0, 3645641728, sync, GetNextBuyablePlot picker
263, 1, 0, 729592889, sync, GetNextBuyablePlot picker
263, 2, 1, 1612204670, sync, GetNextBuyablePlot picker
263, 2, 0, 3967699935, sync, GetNextBuyablePlot picker
263, 4, 3, 2053009452, sync, GetNextBuyablePlot picker
263, 3, 0, 3463142133, sync, GetNextBuyablePlot picker
263, 2, 0, 669683850, sync, GetNextBuyablePlot picker
263, 2, 0, 1269155579, sync, GetNextBuyablePlot picker
263, 1, 0, 1498964760, sync, GetNextBuyablePlot picker
263, 3, 1, 3043209585, sync, GetNextBuyablePlot picker
263, 1, 0, 2313759574, sync, GetNextBuyablePlot picker
263, 8, 2, 503306199, sync, Random Promotion
263, 2, 1, 1090296004, sync, GetNextBuyablePlot picker
263, 2, 1, 2377184173, sync, GetNextBuyablePlot picker
263, 2, 1, 2741282530, sync, GetNextBuyablePlot picker
263, 1, 0, 2977962611, sync, GetNextBuyablePlot picker
263, 1, 0, 1133280560, sync, GetNextBuyablePlot picker
263, 1, 0, 2484477353, sync, GetNextBuyablePlot picker
263, 216, 153, 2754236206, sync, Rolling Espionage Result
263, 3, 1, 3048729295, sync, GetNextBuyablePlot picker
263, 5, 2, 2482256988, sync, GetNextBuyablePlot picker
263, 1, 0, 1955195749, sync, GetNextBuyablePlot picker
263, 1, 0, 1502621754, sync, Random Direction
263, 1, 0, 401761515, sync, Random Direction
263, 1, 0, 3317088840, sync, Random Direction
263, 47, 17, 1773328609, sync, Random Direction
263, 63, 32, 1581323782, sync, Random Direction
263, 58, 7, 2232444103, sync, Random Direction
263, 47, 39, 530168564, sync, Random Direction
263, 65, 31, 3626181149, sync, Random Direction
263, 53, 9, 2059963538, sync, Random Direction
263, 1, 0, 757368419, sync, Random Direction
263, 54, 20, 1829868128, sync, Random Direction
263, 27, 13, 1632944921, sync, Random Direction
263, 1, 0, 2195644382, sync, GetNextBuyablePlot picker
263, 1, 0, 617555391, sync, GetNextBuyablePlot picker
263, 3, 0, 2053993612, sync, GetNextBuyablePlot picker
263, 2, 1, 711292885, sync, GetNextBuyablePlot picker
263, 1, 0, 3145014250, sync, GetNextBuyablePlot picker
263, 2, 0, 2153406171, sync, GetNextBuyablePlot picker
263, 1, 0, 667110776, sync, GetNextBuyablePlot picker
263, 12, 7, 3532831825, sync, Unit Combat Damage
263, 12, 0, 2508262582, sync, Unit Combat Damage
263, 12, 8, 76942775, sync, Unit Combat Damage
263, 11, 3, 3197880612, sync, Random Promotion
263, 10, 2, 1433783437, sync, Random Promotion
263, 9, 0, 1233731138, sync, Random Promotion
263, 1, 0, 158584403, sync, GetNextBuyablePlot picker
263, 1, 0, 4133376912, sync, GetNextBuyablePlot picker
263, 1, 0, 3573523593, sync, GetNextBuyablePlot picker
263, 1, 0, 2683370638, sync, GetNextBuyablePlot picker
263, 1, 0, 3932355759, sync, GetNextBuyablePlot picker
263, 1, 0, 3548190908, sync, GetNextBuyablePlot picker
263, 1, 0, 120913989, sync, GetNextBuyablePlot picker
263, 12, 1, 4060369818, sync, Unit Combat Damage
263, 12, 3, 543995083, sync, Unit Combat Damage
263, 12, 9, 1298203816, sync, Unit Combat Damage
263, 12, 2, 3282721729, sync, Unit Combat Damage
263, 12, 10, 801378150, sync, Unit Combat Damage
263, 12, 4, 3792687783, sync, Unit Combat Damage
263, 12, 11, 1729479508, sync, Unit Combat Damage
263, 12, 5, 3972002557, sync, Unit Combat Damage
263, 12, 10, 1987165170, sync, Unit Combat Damage
263, 12, 1, 3839685187, sync, Unit Combat Damage
263, 12, 8, 649445568, sync, Unit Combat Damage
263, 12, 6, 2963128825, sync, Unit Combat Damage
263, 12, 7, 2212209982, sync, Unit Combat Damage
263, 12, 7, 2631036831, sync, Unit Combat Damage
263, 12, 10, 2543200492, sync, Unit Combat Damage
263, 22, 1, 3723461813, sync, Random Direction
263, 64, 5, 308860746, sync, Random Direction
263, 16, 12, 360212155, sync, Random Direction
263, 1, 0, 3274893272, sync, GetNextBuyablePlot picker
263, 1, 0, 3361781553, sync, GetNextBuyablePlot picker
263, 1, 0, 3924106774, sync, GetNextBuyablePlot picker
263, 4, 1, 1086108567, sync, GetNextBuyablePlot picker
263, 1, 0, 1289398660, sync, GetNextBuyablePlot picker
263, 2, 0, 4174943597, sync, GetNextBuyablePlot picker
263, 16, 5, 822936994, sync, Random Direction
263, 22, 2, 1468985907, sync, Random Direction
263, 1, 0, 471521776, sync, Random Direction
263, 1, 0, 2775980905, sync, Random Direction
263, 1, 0, 1272568302, sync, Random Direction
263, 21, 5, 2822536847, sync, Random Direction
263, 1, 0, 1105962268, sync, Random Direction
263, 42, 13, 2907440421, sync, Random Direction
263, 1, 0, 1385015034, sync, Random Direction
263, 2, 0, 4002182315, sync, Random Direction
263, 16, 9, 77330184, sync, Random Direction
263, 1, 0, 2480721569, sync, Random Direction
263, 1, 0, 3984537798, sync, Random Direction
263, 51, 37, 295415943, sync, Random Direction
263, 23, 16, 3195894708, sync, Random Direction
263, 35, 4, 3092689885, sync, Random Direction
263, 60, 53, 564534098, sync, Random Direction
263, 1, 0, 3816345123, sync, Random Direction
263, 1, 0, 4216364832, sync, Random Direction
263, 18, 6, 3297751257, sync, Random Direction
263, 1, 0, 1508285086, sync, Random Direction
263, 1, 0, 1048586623, sync, Random Direction
263, 46, 2, 7376204, sync, Random Direction
263, 76, 54, 264339861, sync, Random Direction
263, 76, 46, 3105735338, sync, Random Direction
263, 15, 10, 2625101467, sync, Random Direction
263, 22, 9, 2881434168, sync, Random Direction
263, 4, 2, 1896194577, sync, Random Direction
263, 63, 0, 2163040118, sync, Random Direction
263, 80, 26, 57395575, sync, Random Direction
263, 57, 42, 1431386596, sync, Random Direction
263, 59, 5, 3180416589, sync, Random Direction
263, 6, 5, 424148226, sync, GetNextBuyablePlot picker
263, 1, 0, 3830023699, sync, GetNextBuyablePlot picker
263, 1, 0, 534384720, sync, GetNextBuyablePlot picker
263, 1, 0, 4004610633, sync, GetNextBuyablePlot picker
263, 1, 0, 79488846, sync, GetNextBuyablePlot picker
263, 3, 2, 1195143279, sync, GetNextBuyablePlot picker
263, 5, 3, 3822575996, sync, Random Promotion
263, 12, 9, 2877749765, sync, Unit Combat Damage
263, 12, 4, 3447990874, sync, Unit Combat Damage
263, 12, 7, 1640604811, sync, Unit Combat Damage
263, 12, 8, 2709494120, sync, Unit Combat Damage
263, 12, 8, 2994876801, sync, Unit Combat Damage
263, 12, 5, 3075117606, sync, Unit Combat Damage
263, 12, 1, 1923874407, sync, Unit Combat Damage
263, 12, 4, 627631124, sync, Unit Combat Damage
263, 12, 9, 1587504317, sync, Unit Combat Damage
263, 12, 5, 3250432690, sync, Unit Combat Damage
263, 12, 3, 2138053123, sync, Unit Combat Damage
263, 12, 3, 1274686848, sync, Unit Combat Damage
263, 12, 3, 1147310009, sync, Unit Combat Damage
263, 12, 3, 1205321726, sync, Unit Combat Damage
263, 12, 0, 1339052895, sync, Unit Combat Damage
263, 12, 7, 261398956, sync, Unit Combat Damage
263, 1, 0, 2727571061, sync, Random Direction
263, 25, 19, 1206640138, sync, Random Direction
263, 4, 1, 3268462203, sync, GetNextBuyablePlot picker
263, 3, 0, 1300245656, sync, GetNextBuyablePlot picker
263, 2, 0, 582581489, sync, GetNextBuyablePlot picker
