[2018-01-04 07:41:15]	 ,                    LuaContext::ResearchChooser, 42.01 ms
[2018-01-04 07:41:15]	 ,                SerialEvent::GameCoreEventPublishComplete, 121.99 ms
[2018-01-04 07:41:15]	 ,            Civ6App_PublishGameCoreEvents, 130.57 ms
[2018-01-04 07:41:15]	 ,        Civ6App_PublishEvents, 131.64 ms
[2018-01-04 07:41:15]	 ,----- FRAME: 28117 time: 167.87ms Moving avg: 36.86ms 752 frames since last 
[2018-01-04 07:41:28]	 , WONDERMOVIE: Turn number: 186. Visible mesh count: 1864
[2018-01-04 07:41:28]	 ,                AsyncUpdateManager_Update, 11.55 ms
[2018-01-04 07:41:28]	 ,----- FRAME: 28596 time: 36.30ms Moving avg: 25.38ms 480 frames since last 
[2018-01-04 07:41:30]	 ,                ClutterContext_Update, 25.41 ms
[2018-01-04 07:41:30]	 ,----- FRAME: 28671 time: 65.99ms Moving avg: 26.60ms 76 frames since last 
[2018-01-04 07:41:34]	 ,        Civ6App_PublishGameCoreEvents, 63.38 ms
[2018-01-04 07:41:34]	 ,                ClutterContext_Update, 15.35 ms
[2018-01-04 07:41:34]	 ,----- FRAME: 28816 time: 120.14ms Moving avg: 26.34ms 146 frames since last 
[2018-01-04 07:41:34]	 ,                ClutterContext_Update, 10.57 ms
[2018-01-04 07:41:34]	 ,----- FRAME: 28818 time: 50.18ms Moving avg: 26.73ms 3 frames since last 
[2018-01-04 07:41:34]	 ,                AsyncUpdateManager_Update, 18.57 ms
[2018-01-04 07:41:34]	 ,                ClutterContext_Update, 49.47 ms
[2018-01-04 07:41:34]	 ,            WorldView_Update, 73.88 ms
[2018-01-04 07:41:34]	 ,----- FRAME: 28819 time: 93.91ms Moving avg: 27.75ms 2 frames since last 
[2018-01-04 07:41:34]	 ,                AsyncUpdateManager_Update, 21.97 ms
[2018-01-04 07:41:34]	 ,----- FRAME: 28825 time: 51.92ms Moving avg: 27.80ms 7 frames since last 
[2018-01-04 07:41:38]	 ,        Civ6App_PublishGameCoreEvents, 98.99 ms
[2018-01-04 07:41:38]	 , WONDERMOVIE: Turn number: 186. Visible mesh count: 1728
[2018-01-04 07:41:38]	 ,                ClutterContext_Update, 11.37 ms
[2018-01-04 07:41:38]	 ,----- FRAME: 28968 time: 163.13ms Moving avg: 27.64ms 144 frames since last 
[2018-01-04 07:41:38]	 ,                AsyncUpdateManager_Update, 22.44 ms
[2018-01-04 07:41:38]	 ,----- FRAME: 28969 time: 60.38ms Moving avg: 28.32ms 2 frames since last 
[2018-01-04 07:41:38]	 ,        Civ6App_PublishGameCoreEvents, 37.71 ms
[2018-01-04 07:41:38]	 ,                ClutterContext_Update, 29.52 ms
[2018-01-04 07:41:38]	 ,----- FRAME: 28970 time: 108.54ms Moving avg: 29.56ms 2 frames since last 
[2018-01-04 07:41:38]	 ,                AsyncUpdateManager_Update, 12.18 ms
[2018-01-04 07:41:38]	 ,                ClutterContext_Update, 13.24 ms
[2018-01-04 07:41:38]	 ,----- FRAME: 28972 time: 50.36ms Moving avg: 30.06ms 3 frames since last 
[2018-01-04 07:41:39]	 ,                AsyncUpdateManager_Update, 10.87 ms
[2018-01-04 07:41:39]	 ,                ClutterContext_Update, 35.00 ms
[2018-01-04 07:41:39]	 ,----- FRAME: 28977 time: 64.49ms Moving avg: 30.69ms 6 frames since last 
[2018-01-04 07:41:39]	 ,                AsyncUpdateManager_Update, 10.23 ms
[2018-01-04 07:41:39]	 ,----- FRAME: 28978 time: 31.61ms Moving avg: 30.69ms 2 frames since last 
[2018-01-04 07:41:44]	 ,        Civ6App_PublishGameCoreEvents, 87.66 ms
[2018-01-04 07:41:44]	 ,----- FRAME: 29156 time: 134.38ms Moving avg: 28.71ms 179 frames since last 
[2018-01-04 07:41:44]	 ,                AsyncUpdateManager_Update, 21.54 ms
[2018-01-04 07:41:44]	 ,                ClutterContext_Update, 23.75 ms
[2018-01-04 07:41:44]	 ,----- FRAME: 29157 time: 64.10ms Moving avg: 29.21ms 2 frames since last 
[2018-01-04 07:41:48]	 ,        Civ6App_PublishGameCoreEvents, 167.84 ms
[2018-01-04 07:41:48]	 ,    Civ6App_PublishEvents, 168.10 ms
[2018-01-04 07:41:48]	 ,                ClutterContext_Update, 41.84 ms
[2018-01-04 07:41:48]	 ,            WorldView_Update, 62.19 ms
[2018-01-04 07:41:48]	 ,    Civ6App_UpdateFrame, 105.20 ms
[2018-01-04 07:41:48]	 ,----- FRAME: 29320 time: 273.49ms Moving avg: 30.96ms 164 frames since last 
[2018-01-04 07:41:48]	 ,    Civ6App_UpdateFrame, 103.49 ms
[2018-01-04 07:41:48]	 ,----- FRAME: 29323 time: 104.45ms Moving avg: 32.15ms 4 frames since last 
[2018-01-04 07:41:49]	 ,    Civ6App_UpdateFrame, 114.31 ms
[2018-01-04 07:41:49]	 ,----- FRAME: 29324 time: 116.47ms Moving avg: 33.46ms 2 frames since last 
[2018-01-04 07:41:49]	 ,                AsyncUpdateManager_Update, 47.54 ms
[2018-01-04 07:41:49]	 ,                ClutterContext_Update, 38.21 ms
[2018-01-04 07:41:49]	 ,            WorldView_Update, 93.63 ms
[2018-01-04 07:41:49]	 ,        GameViewState_Tick, 101.41 ms
[2018-01-04 07:41:49]	 ,    Civ6App_UpdateFrame, 114.93 ms
[2018-01-04 07:41:49]	 ,----- FRAME: 29326 time: 115.20ms Moving avg: 34.99ms 3 frames since last 
[2018-01-04 07:41:49]	 ,                AsyncUpdateManager_Update, 47.51 ms
[2018-01-04 07:41:49]	 ,                ClutterContext_Update, 11.23 ms
[2018-01-04 07:41:49]	 ,            WorldView_Update, 63.27 ms
[2018-01-04 07:41:49]	 ,----- FRAME: 29327 time: 77.29ms Moving avg: 35.69ms 2 frames since last 
[2018-01-04 07:41:50]	 ,            GameCoreEvent::ResearchCompleted, 5.03 ms
[2018-01-04 07:41:50]	 ,----- FRAME: 29388 time: 26.97ms Moving avg: 29.41ms 62 frames since last 
[2018-01-04 07:41:54]	 ,                DoGameStateSaveRequest, 1115.65 ms
[2018-01-04 07:41:54]	 ,            SerialEvent::PreTurnBegin, 1116.76 ms
[2018-01-04 07:41:54]	 ,----- FRAME: 29528 time: 33.36ms Moving avg: 27.17ms 141 frames since last 
[2018-01-04 07:41:54]	 ,            GameCoreEvent::TurnBegin, 31.19 ms
[2018-01-04 07:41:54]	 ,                LuaContext::WorldTracker, 16.23 ms
[2018-01-04 07:41:54]	 ,                LuaContext::CivicsChooser, 62.75 ms
[2018-01-04 07:41:55]	 ,                LuaContext::ResearchChooser, 39.04 ms
[2018-01-04 07:41:55]	 ,            SerialEvent::GameCoreEventPublishComplete, 118.15 ms
[2018-01-04 07:41:55]	 ,        Civ6App_PublishGameCoreEvents, 152.37 ms
[2018-01-04 07:41:55]	 ,    Civ6App_PublishEvents, 152.94 ms
[2018-01-04 07:41:55]	 ,----- FRAME: 29532 time: 182.94ms Moving avg: 29.10ms 5 frames since last 
[2018-01-04 07:41:55]	 ,                GameViewState_UpdateCache, 123.62 ms
[2018-01-04 07:41:55]	 ,            GameViewState_UpdateGameCore, 123.72 ms
[2018-01-04 07:41:55]	 ,        GameViewState_Tick, 132.95 ms
[2018-01-04 07:41:55]	 ,    Civ6App_UpdateFrame, 138.95 ms
[2018-01-04 07:41:55]	 ,----- FRAME: 29534 time: 139.08ms Moving avg: 30.72ms 3 frames since last 
[2018-01-04 07:41:55]	 ,                LuaContext::WorldTracker, 7.22 ms
[2018-01-04 07:41:55]	 ,            GameCoreEvent::ResearchChanged, 8.16 ms
[2018-01-04 07:41:55]	 ,                LuaContext::WorldTracker, 5.40 ms
[2018-01-04 07:41:55]	 ,                LuaContext::TechCivicCompletedPopup, 6.12 ms
[2018-01-04 07:41:55]	 ,            GameCoreEvent::CivicCompleted, 15.61 ms
[2018-01-04 07:41:55]	 ,                LuaContext::CityBannerManager, 6.96 ms
[2018-01-04 07:41:55]	 ,            GameCoreEvent::GovernmentPolicyObsoleted, 7.19 ms
[2018-01-04 07:41:55]	 ,                LuaContext::CityBannerManager, 7.87 ms
[2018-01-04 07:41:55]	 ,                LuaContext::CityBannerManager, 5.26 ms
[2018-01-04 07:41:55]	 ,            GameCoreEvent::PlayerTurnActivated, 18.59 ms
[2018-01-04 07:41:55]	 ,                LuaContext::WorldTracker, 12.68 ms
[2018-01-04 07:41:56]	 ,                LuaContext::CivicsChooser, 65.86 ms
[2018-01-04 07:41:56]	 ,                LuaContext::ResearchChooser, 37.98 ms
[2018-01-04 07:41:56]	 ,            SerialEvent::GameCoreEventPublishComplete, 116.70 ms
[2018-01-04 07:41:56]	 ,        Civ6App_PublishGameCoreEvents, 184.13 ms
[2018-01-04 07:41:56]	 ,    Civ6App_PublishEvents, 184.15 ms
[2018-01-04 07:41:56]	 ,----- FRAME: 29561 time: 237.40ms Moving avg: 34.06ms 28 frames since last 
[2018-01-04 07:41:56]	 ,    Civ6App_UpdateFrame, 117.50 ms
[2018-01-04 07:41:56]	 ,----- FRAME: 29564 time: 118.23ms Moving avg: 35.54ms 4 frames since last 
[2018-01-04 07:41:56]	 ,    Civ6App_UpdateFrame, 115.13 ms
[2018-01-04 07:41:56]	 ,----- FRAME: 29565 time: 116.10ms Moving avg: 37.10ms 2 frames since last 
[2018-01-04 07:42:11]	 ,                    UIUpdateJob_Render, 65.69 ms
[2018-01-04 07:42:11]	 ,                Civ6App_UpdateFrame, 100.05 ms
[2018-01-04 07:42:11]	 ,----- FRAME: 30131 time: 100.18ms Moving avg: 26.26ms 567 frames since last 
[2018-01-04 07:42:12]	 ,    Civ6App_UpdateFrame, 177.40 ms
[2018-01-04 07:42:12]	 ,----- FRAME: 30134 time: 177.76ms Moving avg: 28.19ms 4 frames since last 
[2018-01-04 07:42:30]	 ,            LuaContext::CityBannerManager, 6.21 ms
[2018-01-04 07:42:30]	 ,        GameCoreEvent::GovernmentPolicyChanged, 6.46 ms
[2018-01-04 07:42:30]	 ,            LuaContext::CityBannerManager, 5.61 ms
[2018-01-04 07:42:30]	 ,        GameCoreEvent::GovernmentPolicyChanged, 5.80 ms
[2018-01-04 07:42:30]	 ,            LuaContext::CityBannerManager, 5.91 ms
[2018-01-04 07:42:30]	 ,        GameCoreEvent::GovernmentPolicyChanged, 6.08 ms
[2018-01-04 07:42:30]	 ,            LuaContext::CityBannerManager, 5.56 ms
[2018-01-04 07:42:30]	 ,        GameCoreEvent::GovernmentPolicyChanged, 5.73 ms
[2018-01-04 07:42:30]	 ,            LuaContext::CityBannerManager, 7.67 ms
[2018-01-04 07:42:30]	 ,        GameCoreEvent::GovernmentPolicyChanged, 7.86 ms
[2018-01-04 07:42:30]	 ,            LuaContext::CityBannerManager, 6.10 ms
[2018-01-04 07:42:30]	 ,        GameCoreEvent::GovernmentPolicyChanged, 6.27 ms
[2018-01-04 07:42:30]	 ,            LuaContext::CityBannerManager, 7.43 ms
[2018-01-04 07:42:30]	 ,        GameCoreEvent::GovernmentPolicyChanged, 7.73 ms
[2018-01-04 07:42:30]	 ,            LuaContext::CityBannerManager, 5.72 ms
[2018-01-04 07:42:30]	 ,        GameCoreEvent::GovernmentPolicyChanged, 5.90 ms
[2018-01-04 07:42:30]	 ,            LuaContext::CityBannerManager, 5.46 ms
[2018-01-04 07:42:30]	 ,        GameCoreEvent::GovernmentPolicyChanged, 5.65 ms
[2018-01-04 07:42:30]	 ,            LuaContext::CityBannerManager, 5.94 ms
[2018-01-04 07:42:30]	 ,        GameCoreEvent::GovernmentPolicyChanged, 6.15 ms
[2018-01-04 07:42:30]	 ,            LuaContext::CityBannerManager, 5.48 ms
[2018-01-04 07:42:30]	 ,        GameCoreEvent::GovernmentPolicyChanged, 5.65 ms
[2018-01-04 07:42:30]	 ,            LuaContext::CityBannerManager, 6.86 ms
[2018-01-04 07:42:30]	 ,        GameCoreEvent::GovernmentPolicyChanged, 7.05 ms
[2018-01-04 07:42:30]	 ,            LuaContext::CityBannerManager, 6.02 ms
[2018-01-04 07:42:30]	 ,        GameCoreEvent::GovernmentPolicyChanged, 6.19 ms
[2018-01-04 07:42:30]	 ,            LuaContext::CityBannerManager, 5.65 ms
[2018-01-04 07:42:30]	 ,        GameCoreEvent::GovernmentPolicyChanged, 5.82 ms
[2018-01-04 07:42:30]	 ,            LuaContext::CityBannerManager, 6.94 ms
[2018-01-04 07:42:30]	 ,        GameCoreEvent::GovernmentPolicyChanged, 7.21 ms
[2018-01-04 07:42:30]	 ,    Civ6App_PublishGameCoreEvents, 100.97 ms
[2018-01-04 07:42:30]	 ,Civ6App_PublishEvents, 101.01 ms
[2018-01-04 07:42:30]	 ,----- FRAME: 30717 time: 129.63ms Moving avg: 30.92ms 584 frames since last 
[2018-01-04 07:42:48]	 ,                            LuaContext::WorldTracker, 6.94 ms
[2018-01-04 07:42:48]	 ,                            LuaContext::CivicsTree, 15.84 ms
[2018-01-04 07:42:48]	 ,                        GameCoreEvent::CivicChanged, 23.04 ms
[2018-01-04 07:42:49]	 ,                            LuaContext::CivicsChooser, 58.96 ms
[2018-01-04 07:42:49]	 ,                        SerialEvent::GameCoreEventPublishComplete, 59.02 ms
[2018-01-04 07:42:49]	 ,                    Civ6App_PublishGameCoreEvents, 82.28 ms
[2018-01-04 07:42:49]	 ,----- FRAME: 31359 time: 101.30ms Moving avg: 30.50ms 643 frames since last 
[2018-01-04 07:42:51]	 ,            SerialEvent::UnitSelectionChanged, 5.22 ms
[2018-01-04 07:42:51]	 ,----- FRAME: 31438 time: 31.65ms Moving avg: 26.91ms 80 frames since last 
[2018-01-04 07:42:53]	 ,            SerialEvent::UnitSelectionChanged, 5.17 ms
[2018-01-04 07:42:53]	 ,----- FRAME: 31529 time: 23.83ms Moving avg: 22.85ms 92 frames since last 
[2018-01-04 07:42:55]	 ,                SerialEvent::UnitSelectionChanged, 5.27 ms
[2018-01-04 07:42:55]	 ,----- FRAME: 31607 time: 31.97ms Moving avg: 25.72ms 79 frames since last 
[2018-01-04 07:42:57]	 ,                    LuaContext::UnitPanel, 201.05 ms
[2018-01-04 07:42:57]	 ,                SerialEvent::UnitSelectionChanged, 201.26 ms
[2018-01-04 07:42:57]	 ,            Civ6App_PublishSerialEvents, 201.92 ms
[2018-01-04 07:42:57]	 ,        Civ6App_PublishEvents, 202.00 ms
[2018-01-04 07:42:57]	 ,----- FRAME: 31662 time: 231.68ms Moving avg: 31.13ms 56 frames since last 
[2018-01-04 07:42:57]	 ,                LuaContext::CityBannerManager, 8.34 ms
[2018-01-04 07:42:58]	 ,                LuaContext::TradeRouteChooser, 610.91 ms
[2018-01-04 07:42:58]	 ,            SerialEvent::InterfaceModeChanged, 619.95 ms
[2018-01-04 07:42:58]	 ,        Civ6App_PublishSerialEvents, 621.06 ms
[2018-01-04 07:42:58]	 ,    Civ6App_PublishEvents, 622.49 ms
[2018-01-04 07:42:58]	 ,----- FRAME: 31663 time: 668.38ms Moving avg: 41.25ms 2 frames since last 
[2018-01-04 07:42:58]	 ,    Civ6App_UpdateFrame, 117.19 ms
[2018-01-04 07:42:58]	 ,----- FRAME: 31666 time: 117.45ms Moving avg: 42.40ms 4 frames since last 
[2018-01-04 07:43:14]	 ,Civ6App_UpdateFrame, 153.25 ms
[2018-01-04 07:43:14]	 ,----- FRAME: 32205 time: 154.75ms Moving avg: 30.20ms 540 frames since last 
[2018-01-04 07:43:18]	 ,    Civ6App_UpdateFrame, 180.27 ms
[2018-01-04 07:43:18]	 ,----- FRAME: 32283 time: 180.50ms Moving avg: 44.31ms 79 frames since last 
[2018-01-04 07:43:20]	 ,                    LuaContext::CityBannerManager, 7.82 ms
[2018-01-04 07:43:20]	 ,                SerialEvent::InterfaceModeChanged, 8.53 ms
[2018-01-04 07:43:20]	 ,----- FRAME: 32320 time: 47.21ms Moving avg: 46.05ms 38 frames since last 
[2018-01-04 07:43:21]	 ,            SerialEvent::UnitSelectionChanged, 5.47 ms
[2018-01-04 07:43:21]	 ,----- FRAME: 32345 time: 48.60ms Moving avg: 46.69ms 26 frames since last 
[2018-01-04 07:43:28]	 ,        SerialEvent::UnitSelectionChanged, 7.33 ms
[2018-01-04 07:43:28]	 ,----- FRAME: 32604 time: 32.64ms Moving avg: 29.82ms 260 frames since last 
[2018-01-04 07:43:28]	 ,                LuaContext::CityBannerManager, 158.57 ms
[2018-01-04 07:43:28]	 ,            SerialEvent::LensLayerOn, 159.06 ms
[2018-01-04 07:43:28]	 ,        Civ6App_PublishSerialEvents, 160.70 ms
[2018-01-04 07:43:28]	 ,    Civ6App_PublishEvents, 160.81 ms
[2018-01-04 07:43:28]	 ,----- FRAME: 32605 time: 192.47ms Moving avg: 32.32ms 2 frames since last 
[2018-01-04 07:43:29]	 ,                Overlays_Update, 14.23 ms
[2018-01-04 07:43:29]	 ,----- FRAME: 32611 time: 36.04ms Moving avg: 33.28ms 7 frames since last 
[2018-01-04 07:43:33]	 ,        LuaContext::CityBannerManager, 16.70 ms
[2018-01-04 07:43:33]	 ,    SerialEvent::LensLayerOff, 16.79 ms
[2018-01-04 07:43:33]	 ,----- FRAME: 32745 time: 48.19ms Moving avg: 33.53ms 135 frames since last 
[2018-01-04 07:43:42]	 ,        UIUpdateJob_Render, 32.21 ms
[2018-01-04 07:43:42]	 ,----- FRAME: 32998 time: 58.48ms Moving avg: 33.98ms 254 frames since last 
[2018-01-04 07:43:46]	 ,                UIUpdateJob_Render, 42.23 ms
[2018-01-04 07:43:46]	 ,----- FRAME: 33101 time: 69.08ms Moving avg: 39.32ms 104 frames since last 
[2018-01-04 07:43:52]	 ,                AsyncUpdateManager_Update, 16.71 ms
[2018-01-04 07:43:52]	 ,----- FRAME: 33243 time: 46.39ms Moving avg: 40.12ms 143 frames since last 
[2018-01-04 07:43:53]	 ,                LuaContext::CityBannerManager, 5.80 ms
[2018-01-04 07:43:53]	 ,            GameCoreEvent::PlayerTurnActivated, 5.94 ms
[2018-01-04 07:43:53]	 ,                LuaContext::WorldTracker, 13.70 ms
[2018-01-04 07:43:53]	 ,                LuaContext::CivicsChooser, 59.65 ms
[2018-01-04 07:43:53]	 ,                LuaContext::ResearchChooser, 42.53 ms
[2018-01-04 07:43:53]	 ,            SerialEvent::GameCoreEventPublishComplete, 116.04 ms
[2018-01-04 07:43:53]	 ,        Civ6App_PublishGameCoreEvents, 123.11 ms
[2018-01-04 07:43:53]	 ,    Civ6App_PublishEvents, 124.04 ms
[2018-01-04 07:43:53]	 ,----- FRAME: 33257 time: 149.55ms Moving avg: 40.42ms 15 frames since last 
[2018-01-04 07:44:00]	 ,                LuaContext::WorldTracker, 12.53 ms
[2018-01-04 07:44:00]	 ,                LuaContext::CivicsChooser, 56.15 ms
[2018-01-04 07:44:00]	 ,                LuaContext::ResearchChooser, 39.04 ms
[2018-01-04 07:44:00]	 ,            SerialEvent::GameCoreEventPublishComplete, 107.88 ms
[2018-01-04 07:44:00]	 ,        Civ6App_PublishGameCoreEvents, 115.07 ms
[2018-01-04 07:44:00]	 ,    Civ6App_PublishEvents, 115.69 ms
[2018-01-04 07:44:00]	 ,----- FRAME: 33512 time: 164.65ms Moving avg: 28.84ms 256 frames since last 
[2018-01-04 07:44:00]	 ,                ClutterContext_Update, 43.11 ms
[2018-01-04 07:44:00]	 ,----- FRAME: 33513 time: 85.89ms Moving avg: 29.67ms 2 frames since last 
[2018-01-04 07:44:04]	 ,Civ6App_UpdateFrame, 115.32 ms
[2018-01-04 07:44:04]	 ,----- FRAME: 33626 time: 115.56ms Moving avg: 27.92ms 114 frames since last 
[2018-01-04 07:44:19]	 ,                LuaContext::WorldTracker, 13.44 ms
[2018-01-04 07:44:19]	 ,            SerialEvent::GameCoreEventPublishComplete, 13.49 ms
[2018-01-04 07:44:20]	 ,----- FRAME: 34180 time: 59.09ms Moving avg: 27.28ms 555 frames since last 
[2018-01-04 07:44:20]	 ,                ClutterContext_Update, 28.04 ms
[2018-01-04 07:44:20]	 ,----- FRAME: 34181 time: 47.50ms Moving avg: 27.53ms 2 frames since last 
[2018-01-04 07:44:23]	 ,            LuaContext::WorldTracker, 13.23 ms
[2018-01-04 07:44:23]	 ,        SerialEvent::GameCoreEventPublishComplete, 13.28 ms
[2018-01-04 07:44:23]	 ,----- FRAME: 34290 time: 50.85ms Moving avg: 26.93ms 110 frames since last 
[2018-01-04 07:44:23]	 ,                ClutterContext_Update, 23.37 ms
[2018-01-04 07:44:23]	 ,----- FRAME: 34291 time: 44.31ms Moving avg: 27.33ms 2 frames since last 
[2018-01-04 07:44:25]	 ,            SerialEvent::LensUpdateArea, 14.38 ms
[2018-01-04 07:44:25]	 ,----- FRAME: 34358 time: 37.64ms Moving avg: 26.39ms 68 frames since last 
[2018-01-04 07:44:26]	 ,        SerialEvent::LensUpdateArea, 15.32 ms
[2018-01-04 07:44:26]	 ,----- FRAME: 34423 time: 41.38ms Moving avg: 25.79ms 66 frames since last 
[2018-01-04 07:44:30]	 ,            SerialEvent::LensUpdateArea, 15.81 ms
[2018-01-04 07:44:30]	 ,----- FRAME: 34551 time: 36.93ms Moving avg: 27.82ms 129 frames since last 
[2018-01-04 07:44:37]	 ,            GameCoreEvent::GovernmentPolicyChanged, 5.08 ms
[2018-01-04 07:44:37]	 ,        Civ6App_PublishGameCoreEvents, 72.67 ms
[2018-01-04 07:44:37]	 , WONDERMOVIE: Turn number: 187. Visible mesh count: 1079
[2018-01-04 07:44:37]	 ,----- FRAME: 34812 time: 115.77ms Moving avg: 33.15ms 262 frames since last 
[2018-01-04 07:44:37]	 , WONDERMOVIE: Turn number: 187. Visible mesh count: 1079
[2018-01-04 07:44:38]	 ,                AsyncUpdateManager_Update, 10.45 ms
[2018-01-04 07:44:38]	 ,                ClutterContext_Update, 45.32 ms
[2018-01-04 07:44:38]	 ,            WorldView_Update, 60.40 ms
[2018-01-04 07:44:38]	 ,----- FRAME: 34815 time: 90.94ms Moving avg: 35.17ms 4 frames since last 
[2018-01-04 07:44:38]	 ,                AsyncUpdateManager_Update, 14.66 ms
[2018-01-04 07:44:38]	 ,----- FRAME: 34819 time: 52.80ms Moving avg: 35.76ms 5 frames since last 
[2018-01-04 07:44:40]	 ,        Civ6App_PublishGameCoreEvents, 34.08 ms
[2018-01-04 07:44:40]	 ,----- FRAME: 34867 time: 79.97ms Moving avg: 39.79ms 49 frames since last 
[2018-01-04 07:44:40]	 ,                WorldView_Render_Models, 54.72 ms
[2018-01-04 07:44:41]	 ,    Civ6App_UpdateFrame, 108.26 ms
[2018-01-04 07:44:41]	 ,----- FRAME: 34888 time: 108.37ms Moving avg: 38.42ms 22 frames since last 
[2018-01-04 07:44:43]	 ,        Civ6App_PublishGameCoreEvents, 51.98 ms
[2018-01-04 07:44:43]	 ,                ClutterContext_Update, 17.07 ms
[2018-01-04 07:44:44]	 ,----- FRAME: 34968 time: 119.62ms Moving avg: 36.51ms 81 frames since last 
[2018-01-04 07:44:44]	 ,                ClutterContext_Update, 40.84 ms
[2018-01-04 07:44:44]	 ,            WorldView_Update, 55.07 ms
[2018-01-04 07:44:44]	 ,----- FRAME: 34970 time: 91.56ms Moving avg: 37.34ms 3 frames since last 
[2018-01-04 07:44:44]	 ,                AsyncUpdateManager_Update, 11.28 ms
[2018-01-04 07:44:44]	 ,----- FRAME: 34971 time: 44.71ms Moving avg: 37.53ms 2 frames since last 
[2018-01-04 07:44:49]	 ,            Civ6App_PublishGameCoreEvents, 94.95 ms
[2018-01-04 07:44:49]	 , WONDERMOVIE: Turn number: 187. Visible mesh count: 367
[2018-01-04 07:44:49]	 ,----- FRAME: 35100 time: 166.13ms Moving avg: 43.64ms 130 frames since last 
[2018-01-04 07:44:49]	 ,            GameCoreEvent::BuildingAddedToMap, 5.79 ms
[2018-01-04 07:44:49]	 , WONDERMOVIE: Turn number: 187. Visible mesh count: 453
[2018-01-04 07:44:49]	 ,----- FRAME: 35101 time: 92.26ms Moving avg: 44.58ms 2 frames since last 
[2018-01-04 07:44:49]	 ,        Civ6App_PublishGameCoreEvents, 35.00 ms
[2018-01-04 07:44:49]	 ,                ClutterContext_Update, 25.16 ms
[2018-01-04 07:44:49]	 ,----- FRAME: 35102 time: 129.21ms Moving avg: 46.11ms 2 frames since last 
[2018-01-04 07:44:49]	 ,                AsyncUpdateManager_Update, 10.78 ms
[2018-01-04 07:44:49]	 ,                ClutterContext_Update, 50.44 ms
[2018-01-04 07:44:49]	 ,            WorldView_Update, 70.07 ms
[2018-01-04 07:44:49]	 ,        GameViewState_Tick, 102.33 ms
[2018-01-04 07:44:49]	 ,    Civ6App_UpdateFrame, 113.09 ms
[2018-01-04 07:44:49]	 ,----- FRAME: 35103 time: 116.26ms Moving avg: 47.44ms 2 frames since last 
[2018-01-04 07:44:49]	 ,                AsyncUpdateManager_Update, 12.29 ms
[2018-01-04 07:44:49]	 ,----- FRAME: 35106 time: 61.44ms Moving avg: 48.82ms 4 frames since last 
[2018-01-04 07:44:53]	 ,        Civ6App_PublishGameCoreEvents, 98.14 ms
[2018-01-04 07:44:53]	 ,    Civ6App_PublishEvents, 100.76 ms
[2018-01-04 07:44:53]	 ,                ClutterContext_Update, 13.94 ms
[2018-01-04 07:44:53]	 ,----- FRAME: 35192 time: 192.20ms Moving avg: 49.63ms 87 frames since last 
[2018-01-04 07:44:53]	 ,                AsyncUpdateManager_Update, 12.78 ms
[2018-01-04 07:44:54]	 ,                ClutterContext_Update, 47.36 ms
[2018-01-04 07:44:54]	 ,            WorldView_Update, 65.62 ms
[2018-01-04 07:44:54]	 ,        GameViewState_Tick, 104.72 ms
[2018-01-04 07:44:54]	 ,    Civ6App_UpdateFrame, 118.71 ms
[2018-01-04 07:44:54]	 ,----- FRAME: 35194 time: 121.84ms Moving avg: 50.99ms 3 frames since last 
[2018-01-04 07:44:54]	 ,                AsyncUpdateManager_Update, 13.58 ms
[2018-01-04 07:44:54]	 ,    Civ6App_UpdateFrame, 120.04 ms
[2018-01-04 07:44:54]	 ,----- FRAME: 35197 time: 121.90ms Moving avg: 52.04ms 4 frames since last 
[2018-01-04 07:44:55]	 ,            LocalMachineEvent::Camera_Updated, 5.17 ms
[2018-01-04 07:44:55]	 ,----- FRAME: 35214 time: 67.52ms Moving avg: 52.03ms 18 frames since last 
[2018-01-04 07:44:58]	 ,    Civ6App_PublishGameCoreEvents, 166.48 ms
[2018-01-04 07:44:58]	 ,Civ6App_PublishEvents, 166.79 ms
[2018-01-04 07:44:58]	 ,            ClutterContext_Update, 36.59 ms
[2018-01-04 07:44:58]	 ,        WorldView_Update, 56.98 ms
[2018-01-04 07:44:58]	 ,    GameViewState_Tick, 100.22 ms
[2018-01-04 07:44:58]	 ,Civ6App_UpdateFrame, 123.44 ms
[2018-01-04 07:44:58]	 ,----- FRAME: 35272 time: 290.48ms Moving avg: 49.60ms 59 frames since last 
[2018-01-04 07:44:58]	 ,                AsyncUpdateManager_Update, 49.30 ms
[2018-01-04 07:44:58]	 ,                ClutterContext_Update, 51.45 ms
[2018-01-04 07:44:58]	 ,            WorldView_Update, 109.62 ms
[2018-01-04 07:44:58]	 ,        GameViewState_Tick, 151.63 ms
[2018-01-04 07:44:58]	 ,    Civ6App_UpdateFrame, 163.01 ms
[2018-01-04 07:44:58]	 ,----- FRAME: 35278 time: 164.11ms Moving avg: 51.22ms 7 frames since last 
[2018-01-04 07:44:58]	 ,                AsyncUpdateManager_Update, 53.11 ms
[2018-01-04 07:44:58]	 ,                ClutterContext_Update, 13.03 ms
[2018-01-04 07:44:58]	 ,            WorldView_Update, 75.13 ms
[2018-01-04 07:44:58]	 ,        GameViewState_Tick, 102.20 ms
[2018-01-04 07:44:58]	 ,    Civ6App_UpdateFrame, 119.10 ms
[2018-01-04 07:44:58]	 ,----- FRAME: 35280 time: 121.81ms Moving avg: 52.00ms 3 frames since last 
