Game Turn, Player, Num Cities, Population, Techs, Civics, Land Units, corps, Armies, Naval Units, TILES: Owned, Improved, BALANCE: Gold, Faith, YIELDS: Science, Culture, Gold, Faith, Production, Food, BY TYPE: Tiles, Buildings, Districts, Population, Outg
264, CIVILIZATION_VALLETTA, 1, 16, 66, 36, 3, 2, 1, 0, 15, 12, 548, 124, 11, 7, 20, 0, 2, 72, 15, 16, 1, 17, 29, 6
264, CIVILIZATION_AMSTERDAM, 1, 15, 66, 33, 4, 1, 0, 2, 16, 10, 802, 264, 9, 5, 46, 2, 3, 64, 16, 20, 2, 15, 34, 6
264, CIVILIZATION_VILNIUS, 1, 11, 66, 33, 5, 2, 0, 0, 17, 13, 182, 18, 9, 13, 22, 0, 14, 27, 17, 23, 1, 10, 10, 6
264, CIVILIZATION_HATTUSA, 1, 13, 66, 34, 3, 0, 0, 3, 15, 10, 82, 412, 12, 6, 28, 1, 2, 51, 15, 19, 2, 12, 18, 14
265, CIVILIZATION_KONGO, 19, 190, 61, 51, 9, 1, 0, 2, 495, 71, 10605, 1943, 221, 798, 1040, 26, 501, 531, 495, 302, 49, 189, 354, 1124
265, CIVILIZATION_SUMERIA, 11, 175, 68, 51, 29, 5, 16, 3, 276, 113, 1585, 4357, 384, 516, 1529, 62, 946, 493, 276, 797, 58, 174, 87, 286
265, CIVILIZATION_NORWAY, 11, 161, 65, 42, 20, 0, 14, 2, 239, 79, 650, 244, 239, 106, 1121, 71, 766, 487, 239, 403, 48, 160, 128, 202
265, CIVILIZATION_ENGLAND, 11, 201, 67, 49, 32, 11, 18, 25, 271, 123, 542, 2181, 359, 123, 1388, 24, 897, 700, 271, 473, 53, 200, 123, 250
265, CIVILIZATION_FRANCE, 10, 173, 67, 51, 23, 4, 17, 31, 337, 112, 2668, 759, 201, 360, 1562, 234, 767, 543, 337, 518, 52, 172, 88, 406
265, CIVILIZATION_BRAZIL, 14, 191, 68, 51, 24, 1, 6, 6, 334, 108, 1715, 1059, 229, 344, 1594, 115, 894, 567, 334, 663, 67, 190, 106, 422
265, CIVILIZATION_ARABIA, 9, 132, 67, 48, 40, 22, 12, 24, 217, 78, 1334, 877, 230, 145, 1406, 195, 597, 391, 217, 563, 44, 131, 58, 346
265, CIVILIZATION_ZANZIBAR, 1, 13, 66, 33, 4, 2, 0, 1, 13, 10, 3350, 149, 10, 7, 64, 0, 15, 32, 13, 40, 2, 12, 18, 12
265, CIVILIZATION_BUENOS_AIRES, 1, 12, 66, 33, 1, 0, 0, 0, 14, 9, 44, 48, 11, 5, 19, 0, 4, 46, 14, 15, 1, 11, 0, 6
265, CIVILIZATION_NAN_MADOL, 1, 7, 66, 27, 0, 0, 0, 0, 18, 9, 135, 35, 6, 12, 18, 0, 17, 13, 18, 26, 2, 6, 8, 30
265, CIVILIZATION_PRESLAV, 1, 15, 67, 35, 0, 0, 0, 0, 19, 14, 252, 104, 8, 5, 9, 0, 5, 72, 19, 16, 1, 15, 0, 12
265, CIVILIZATION_LA_VENTA, 1, 15, 66, 34, 4, 1, 0, 0, 13, 9, 688, 3056, 11, 5, 19, 11, 4, 44, 13, 35, 2, 15, 20, 12
265, CIVILIZATION_JAKARTA, 1, 17, 67, 27, 2, 0, 0, 0, 13, 9, 173, 40, 9, 5, 22, 0, 2, 46, 13, 23, 1, 19, 0, 0
265, CIVILIZATION_VALLETTA, 1, 16, 66, 36, 3, 2, 1, 0, 15, 12, 545, 124, 11, 7, 20, 0, 2, 72, 15, 16, 1, 17, 29, 6
265, CIVILIZATION_AMSTERDAM, 1, 15, 66, 33, 4, 1, 0, 2, 16, 10, 821, 267, 9, 5, 46, 2, 3, 64, 16, 20, 2, 15, 34, 6
265, CIVILIZATION_VILNIUS, 1, 11, 66, 33, 5, 2, 0, 0, 17, 13, 165, 18, 9, 13, 22, 0, 14, 27, 17, 23, 1, 10, 10, 6
265, CIVILIZATION_HATTUSA, 1, 13, 67, 34, 3, 0, 0, 3, 15, 10, 70, 413, 12, 6, 28, 1, 2, 51, 15, 19, 2, 12, 18, 14
266, CIVILIZATION_KONGO, 19, 192, 62, 51, 9, 1, 0, 2, 501, 71, 10684, 1970, 222, 799, 1044, 26, 506, 532, 501, 308, 49, 191, 354, 1124
266, CIVILIZATION_SUMERIA, 11, 174, 68, 51, 28, 5, 16, 3, 276, 109, 1417, 4420, 369, 503, 1515, 62, 900, 463, 276, 782, 58, 173, 71, 276
266, CIVILIZATION_NORWAY, 11, 162, 65, 42, 19, 0, 13, 2, 239, 79, 1273, 316, 237, 106, 1176, 71, 762, 490, 239, 403, 48, 161, 128, 202
266, CIVILIZATION_ENGLAND, 11, 202, 67, 49, 30, 10, 17, 24, 271, 121, 1072, 2222, 349, 119, 1356, 24, 838, 689, 271, 473, 53, 201, 107, 246
266, CIVILIZATION_FRANCE, 10, 168, 67, 51, 21, 3, 16, 33, 338, 108, 1760, 524, 180, 319, 1500, 214, 690, 525, 338, 482, 53, 167, 75, 310
266, CIVILIZATION_BRAZIL, 14, 191, 68, 51, 22, 1, 6, 6, 334, 108, 2611, 684, 229, 344, 1598, 115, 894, 567, 334, 663, 67, 190, 106, 422
266, CIVILIZATION_ARABIA, 9, 133, 67, 48, 39, 21, 12, 24, 217, 78, 1309, 712, 231, 154, 1377, 196, 613, 393, 217, 549, 44, 132, 66, 352
266, CIVILIZATION_ZANZIBAR, 1, 13, 66, 33, 4, 2, 0, 1, 13, 10, 3364, 149, 9, 6, 52, 0, 14, 32, 13, 40, 2, 12, 0, 12
266, CIVILIZATION_BUENOS_AIRES, 1, 12, 66, 33, 0, 0, 0, 0, 14, 9, 64, 48, 11, 5, 19, 0, 4, 46, 14, 15, 1, 11, 0, 6
266, CIVILIZATION_NAN_MADOL, 1, 7, 66, 27, 0, 0, 0, 0, 18, 9, 134, 35, 6, 12, 9, 0, 13, 15, 18, 26, 2, 6, 0, 30
266, CIVILIZATION_PRESLAV, 1, 15, 67, 35, 0, 0, 0, 0, 19, 15, 260, 104, 8, 5, 9, 0, 5, 75, 19, 16, 1, 15, 0, 12
266, CIVILIZATION_LA_VENTA, 1, 15, 66, 34, 4, 1, 0, 0, 13, 9, 684, 3068, 11, 5, 19, 11, 4, 44, 13, 35, 2, 15, 20, 12
266, CIVILIZATION_JAKARTA, 1, 17, 67, 27, 2, 0, 0, 0, 13, 9, 179, 40, 9, 5, 22, 0, 2, 46, 13, 23, 1, 19, 0, 0
266, CIVILIZATION_VALLETTA, 1, 16, 66, 36, 3, 2, 1, 0, 15, 12, 542, 125, 11, 7, 20, 0, 2, 72, 15, 16, 1, 17, 29, 6
266, CIVILIZATION_AMSTERDAM, 1, 15, 66, 33, 4, 1, 0, 2, 16, 10, 840, 270, 9, 5, 46, 2, 3, 64, 16, 20, 2, 15, 34, 6
266, CIVILIZATION_VILNIUS, 1, 11, 66, 33, 5, 2, 0, 0, 17, 13, 150, 18, 9, 13, 23, 0, 14, 27, 17, 23, 1, 10, 10, 6
266, CIVILIZATION_HATTUSA, 1, 13, 67, 34, 3, 0, 0, 3, 15, 10, 58, 414, 12, 6, 28, 1, 2, 51, 15, 19, 2, 12, 18, 14
267, CIVILIZATION_KONGO, 19, 193, 62, 51, 9, 1, 0, 2, 503, 72, 11260, 1996, 224, 805, 1056, 26, 508, 531, 503, 322, 50, 192, 327, 1124
267, CIVILIZATION_SUMERIA, 11, 174, 68, 51, 28, 5, 15, 5, 276, 108, 1044, 4485, 369, 503, 1522, 65, 884, 453, 276, 782, 58, 173, 55, 276
267, CIVILIZATION_NORWAY, 11, 162, 66, 43, 16, 0, 12, 2, 241, 78, 1886, 160, 233, 103, 1153, 69, 749, 487, 241, 403, 49, 161, 128, 202
267, CIVILIZATION_ENGLAND, 11, 186, 67, 49, 24, 9, 13, 22, 271, 115, 1513, 2247, 303, 106, 1269, 24, 716, 664, 271, 415, 53, 185, 99, 236
267, CIVILIZATION_FRANCE, 10, 161, 67, 51, 20, 3, 15, 31, 338, 102, 2473, 745, 171, 324, 1462, 219, 691, 480, 338, 471, 53, 160, 82, 310
267, CIVILIZATION_BRAZIL, 14, 191, 68, 51, 20, 1, 6, 6, 334, 108, 2461, 294, 229, 344, 1598, 115, 886, 554, 334, 666, 67, 190, 86, 422
267, CIVILIZATION_ARABIA, 9, 132, 67, 48, 35, 18, 12, 24, 217, 78, 1941, 638, 228, 147, 1368, 194, 621, 395, 217, 545, 44, 131, 66, 352
267, CIVILIZATION_ZANZIBAR, 1, 13, 66, 33, 4, 2, 0, 1, 13, 10, 3391, 150, 10, 7, 64, 0, 15, 32, 13, 40, 2, 12, 18, 12
267, CIVILIZATION_BUENOS_AIRES, 1, 12, 66, 33, 0, 0, 0, 0, 14, 9, 84, 48, 11, 5, 19, 0, 4, 46, 14, 15, 1, 11, 0, 6
267, CIVILIZATION_NAN_MADOL, 1, 7, 66, 27, 0, 0, 0, 0, 18, 9, 143, 35, 6, 13, 19, 0, 18, 13, 18, 26, 2, 6, 12, 30
267, CIVILIZATION_PRESLAV, 1, 15, 67, 35, 0, 0, 0, 0, 19, 15, 267, 104, 8, 5, 8, 0, 5, 79, 19, 16, 1, 15, 0, 12
267, CIVILIZATION_LA_VENTA, 1, 15, 66, 34, 4, 1, 0, 0, 13, 9, 680, 3080, 11, 5, 19, 11, 4, 44, 13, 35, 2, 15, 20, 12
267, CIVILIZATION_JAKARTA, 1, 17, 67, 27, 2, 0, 0, 0, 13, 9, 185, 40, 9, 5, 22, 0, 2, 46, 13, 23, 1, 19, 0, 0
267, CIVILIZATION_VALLETTA, 1, 16, 66, 36, 3, 2, 1, 0, 15, 12, 538, 126, 11, 7, 20, 0, 2, 72, 15, 16, 1, 17, 29, 6
267, CIVILIZATION_AMSTERDAM, 1, 15, 66, 33, 4, 1, 0, 2, 16, 10, 859, 272, 9, 5, 45, 2, 3, 64, 16, 20, 2, 15, 34, 6
267, CIVILIZATION_VILNIUS, 1, 12, 66, 33, 5, 2, 0, 0, 17, 13, 134, 18, 10, 14, 23, 0, 14, 30, 17, 23, 1, 11, 10, 6
267, CIVILIZATION_HATTUSA, 1, 13, 67, 34, 3, 0, 0, 3, 15, 10, 45, 416, 12, 6, 28, 1, 2, 51, 15, 19, 2, 12, 18, 14
268, CIVILIZATION_KONGO, 19, 193, 62, 51, 9, 1, 0, 2, 507, 73, 12642, 2022, 224, 805, 1069, 26, 523, 530, 507, 334, 50, 192, 327, 1124
268, CIVILIZATION_SUMERIA, 11, 172, 68, 51, 26, 2, 15, 5, 278, 106, 758, 4550, 368, 505, 1526, 65, 899, 449, 278, 782, 58, 171, 69, 276
268, CIVILIZATION_KONGO, 19, 193, 62, 51, 9, 1, 0, 2, 507, 73, 12642, 2022, 224, 805, 1069, 26, 523, 530, 507, 334, 50, 192, 327, 1124
268, CIVILIZATION_SUMERIA, 11, 172, 68, 51, 26, 2, 15, 5, 278, 106, 758, 4550, 368, 505, 1526, 65, 899, 449, 278, 782, 58, 171, 69, 276
268, CIVILIZATION_NORWAY, 11, 163, 66, 43, 17, 0, 12, 2, 241, 78, 606, 228, 234, 105, 1113, 68, 740, 487, 241, 403, 49, 162, 98, 202
268, CIVILIZATION_ENGLAND, 11, 187, 67, 49, 18, 6, 10, 22, 271, 115, 1117, 2272, 299, 104, 1251, 24, 687, 664, 271, 413, 53, 187, 99, 236
268, CIVILIZATION_FRANCE, 10, 161, 68, 51, 20, 3, 15, 32, 338, 102, 1433, 483, 171, 324, 1456, 202, 703, 484, 338, 472, 53, 160, 98, 310
268, CIVILIZATION_BRAZIL, 14, 192, 68, 51, 18, 1, 5, 6, 335, 107, 1843, 409, 226, 340, 1581, 112, 877, 518, 335, 666, 67, 191, 52, 422
268, CIVILIZATION_ARABIA, 9, 134, 67, 48, 35, 18, 11, 24, 218, 78, 698, 830, 229, 153, 1361, 190, 607, 391, 218, 542, 44, 133, 62, 352
268, CIVILIZATION_ZANZIBAR, 1, 13, 66, 33, 4, 2, 0, 1, 13, 10, 3418, 151, 10, 7, 64, 0, 15, 32, 13, 40, 2, 12, 18, 12
268, CIVILIZATION_BUENOS_AIRES, 1, 12, 66, 33, 0, 0, 0, 0, 14, 9, 103, 48, 11, 5, 19, 0, 4, 46, 14, 15, 1, 11, 0, 6
268, CIVILIZATION_NAN_MADOL, 1, 7, 66, 27, 0, 0, 0, 0, 18, 9, 150, 35, 6, 13, 18, 0, 13, 16, 18, 26, 2, 6, 12, 30
268, CIVILIZATION_PRESLAV, 1, 15, 67, 35, 0, 0, 0, 0, 19, 15, 273, 104, 8, 5, 8, 0, 5, 79, 19, 16, 1, 15, 0, 12
268, CIVILIZATION_LA_VENTA, 1, 15, 66, 34, 4, 1, 0, 0, 13, 9, 676, 3092, 11, 5, 19, 11, 4, 44, 13, 35, 2, 15, 20, 12
268, CIVILIZATION_JAKARTA, 1, 17, 67, 27, 2, 0, 0, 0, 13, 9, 191, 40, 9, 5, 22, 0, 2, 46, 13, 23, 1, 19, 0, 0
268, CIVILIZATION_VALLETTA, 1, 16, 66, 36, 3, 2, 1, 0, 15, 12, 526, 127, 10, 6, 12, 0, 2, 72, 15, 16, 1, 17, 15, 6
268, CIVILIZATION_AMSTERDAM, 1, 15, 66, 33, 4, 1, 0, 2, 16, 10, 878, 275, 9, 5, 46, 2, 3, 64, 16, 20, 2, 15, 34, 6
268, CIVILIZATION_VILNIUS, 1, 12, 66, 33, 5, 2, 0, 0, 17, 13, 118, 18, 10, 14, 23, 0, 14, 30, 17, 23, 1, 11, 10, 6
268, CIVILIZATION_HATTUSA, 1, 13, 67, 34, 3, 0, 0, 3, 15, 10, 33, 417, 12, 6, 28, 1, 2, 51, 15, 19, 2, 12, 18, 14
269, CIVILIZATION_KONGO, 19, 194, 63, 51, 9, 1, 0, 2, 510, 73, 13196, 2047, 217, 800, 1031, 25, 515, 526, 510, 334, 51, 193, 257, 1124
269, CIVILIZATION_SUMERIA, 11, 173, 68, 51, 25, 2, 14, 5, 278, 106, 1395, 4616, 372, 507, 1526, 65, 909, 456, 278, 782, 58, 172, 83, 276
269, CIVILIZATION_NORWAY, 11, 163, 66, 43, 16, 0, 12, 2, 241, 78, 829, 303, 234, 105, 1113, 74, 736, 486, 241, 409, 49, 162, 93, 202
269, CIVILIZATION_ENGLAND, 11, 187, 67, 49, 14, 4, 8, 21, 271, 115, 1507, 2296, 296, 103, 1238, 24, 676, 665, 271, 413, 54, 187, 95, 236
269, CIVILIZATION_FRANCE, 10, 161, 68, 51, 19, 3, 14, 32, 339, 102, 1630, 686, 172, 325, 1458, 203, 705, 480, 339, 474, 53, 160, 98, 310
269, CIVILIZATION_BRAZIL, 14, 192, 68, 51, 16, 0, 5, 5, 337, 107, 2142, 522, 223, 358, 1587, 111, 880, 522, 337, 676, 67, 191, 62, 422
269, CIVILIZATION_ARABIA, 9, 133, 67, 48, 35, 18, 11, 24, 219, 78, 671, 746, 228, 147, 1360, 192, 609, 395, 219, 540, 44, 132, 66, 352
269, CIVILIZATION_ZANZIBAR, 1, 13, 67, 33, 4, 2, 0, 1, 13, 10, 3445, 151, 10, 7, 64, 0, 15, 32, 13, 40, 2, 12, 18, 12
269, CIVILIZATION_BUENOS_AIRES, 1, 12, 67, 33, 0, 0, 0, 0, 14, 9, 123, 48, 11, 5, 19, 0, 4, 46, 14, 15, 1, 11, 0, 6
269, CIVILIZATION_NAN_MADOL, 1, 7, 67, 27, 0, 0, 0, 0, 18, 9, 159, 35, 6, 13, 19, 0, 18, 13, 18, 26, 2, 6, 12, 30
269, CIVILIZATION_PRESLAV, 1, 15, 68, 35, 0, 0, 0, 0, 19, 15, 279, 104, 8, 5, 8, 0, 5, 79, 19, 16, 1, 15, 0, 12
269, CIVILIZATION_LA_VENTA, 1, 15, 67, 34, 4, 1, 0, 0, 13, 9, 672, 3104, 11, 5, 19, 11, 4, 44, 13, 35, 2, 15, 20, 12
269, CIVILIZATION_JAKARTA, 1, 17, 68, 27, 2, 0, 0, 0, 13, 9, 197, 40, 9, 5, 22, 0, 2, 46, 13, 23, 1, 19, 0, 0
269, CIVILIZATION_VALLETTA, 1, 16, 67, 36, 3, 2, 1, 0, 15, 12, 523, 127, 11, 7, 20, 0, 2, 72, 15, 16, 1, 17, 29, 6
269, CIVILIZATION_AMSTERDAM, 1, 15, 67, 33, 4, 1, 0, 2, 16, 10, 897, 278, 9, 5, 46, 2, 3, 64, 16, 20, 2, 15, 34, 6
269, CIVILIZATION_VILNIUS, 1, 12, 67, 33, 5, 2, 0, 0, 17, 13, 97, 18, 9, 13, 17, 0, 14, 29, 17, 23, 1, 11, 0, 6
269, CIVILIZATION_HATTUSA, 1, 13, 68, 34, 2, 0, 0, 2, 15, 10, 34, 419, 12, 6, 28, 1, 2, 51, 15, 19, 2, 12, 18, 14
270, CIVILIZATION_KONGO, 19, 196, 63, 51, 9, 1, 0, 2, 513, 73, 13767, 2072, 223, 812, 1057, 24, 518, 530, 513, 334, 51, 195, 279, 1124
270, CIVILIZATION_SUMERIA, 11, 175, 68, 51, 26, 2, 14, 5, 278, 106, 1030, 4681, 360, 494, 1642, 65, 883, 458, 278, 782, 60, 174, 85, 276
270, CIVILIZATION_NORWAY, 11, 164, 66, 43, 16, 0, 12, 2, 242, 78, 1361, 377, 235, 106, 1113, 74, 724, 484, 242, 409, 49, 163, 91, 202
270, CIVILIZATION_ENGLAND, 11, 188, 67, 49, 13, 2, 8, 21, 271, 115, 457, 2321, 281, 98, 1193, 24, 662, 665, 271, 413, 54, 188, 95, 236
270, CIVILIZATION_FRANCE, 10, 161, 68, 51, 19, 3, 14, 30, 339, 102, 2332, 888, 172, 324, 1447, 202, 671, 467, 339, 474, 53, 160, 53, 310
270, CIVILIZATION_BRAZIL, 14, 193, 68, 51, 15, 0, 5, 5, 338, 105, 1494, 635, 224, 361, 1581, 112, 872, 519, 338, 676, 67, 192, 56, 420
270, CIVILIZATION_ARABIA, 9, 134, 67, 49, 35, 18, 11, 26, 219, 78, 1259, 659, 230, 154, 1369, 193, 590, 393, 219, 540, 44, 133, 66, 352
270, CIVILIZATION_ZANZIBAR, 1, 13, 68, 33, 4, 2, 0, 1, 13, 10, 3459, 152, 10, 7, 64, 0, 15, 32, 13, 40, 2, 12, 18, 12
270, CIVILIZATION_BUENOS_AIRES, 1, 12, 68, 33, 0, 0, 0, 0, 14, 9, 143, 48, 11, 5, 19, 0, 4, 46, 14, 15, 1, 11, 0, 6
270, CIVILIZATION_NAN_MADOL, 1, 7, 68, 27, 0, 0, 0, 0, 18, 9, 166, 35, 6, 13, 18, 0, 13, 16, 18, 26, 2, 6, 12, 30
270, CIVILIZATION_PRESLAV, 1, 15, 68, 35, 0, 0, 0, 0, 19, 15, 286, 104, 8, 5, 8, 0, 5, 79, 19, 16, 1, 15, 0, 12
270, CIVILIZATION_LA_VENTA, 1, 15, 68, 34, 4, 1, 0, 0, 13, 9, 668, 3116, 11, 5, 19, 11, 4, 44, 13, 35, 2, 15, 20, 12
270, CIVILIZATION_JAKARTA, 1, 17, 68, 27, 2, 0, 0, 0, 13, 9, 203, 40, 9, 5, 22, 0, 2, 46, 13, 23, 1, 19, 0, 0
270, CIVILIZATION_VALLETTA, 1, 16, 68, 36, 3, 2, 1, 0, 15, 12, 520, 128, 11, 7, 20, 0, 2, 72, 15, 16, 1, 17, 29, 6
270, CIVILIZATION_AMSTERDAM, 1, 15, 68, 33, 4, 1, 0, 2, 16, 10, 904, 281, 9, 5, 46, 2, 3, 64, 16, 20, 2, 15, 34, 6
270, CIVILIZATION_VILNIUS, 1, 12, 68, 33, 5, 2, 0, 0, 17, 13, 83, 18, 10, 14, 25, 0, 14, 30, 17, 23, 1, 11, 14, 6
270, CIVILIZATION_HATTUSA, 1, 13, 68, 34, 2, 0, 0, 2, 15, 10, 34, 420, 12, 6, 28, 1, 2, 51, 15, 19, 2, 12, 18, 14
271, CIVILIZATION_KONGO, 19, 197, 63, 51, 9, 1, 0, 2, 514, 73, 14362, 2097, 226, 816, 1077, 25, 512, 534, 514, 339, 51, 196, 306, 1124
271, CIVILIZATION_SUMERIA, 11, 175, 68, 51, 26, 2, 13, 5, 278, 106, 759, 4747, 360, 494, 1629, 65, 868, 452, 278, 782, 60, 174, 69, 276
271, CIVILIZATION_NORWAY, 11, 164, 66, 43, 16, 0, 12, 2, 243, 78, 1883, 220, 235, 106, 1119, 78, 731, 487, 243, 412, 50, 163, 99, 202
271, CIVILIZATION_ENGLAND, 11, 167, 67, 49, 10, 2, 6, 20, 271, 101, 799, 2346, 232, 82, 1128, 23, 572, 602, 271, 382, 54, 167, 72, 236
271, CIVILIZATION_FRANCE, 10, 161, 68, 51, 18, 3, 13, 28, 339, 102, 3147, 601, 174, 336, 1415, 199, 666, 463, 339, 484, 54, 160, 33, 310
271, CIVILIZATION_BRAZIL, 14, 193, 68, 51, 13, 0, 4, 5, 339, 105, 854, 323, 221, 358, 1543, 112, 874, 522, 339, 676, 67, 192, 61, 420
271, CIVILIZATION_ARABIA, 9, 134, 67, 50, 35, 18, 11, 26, 219, 78, 1003, 452, 230, 148, 1356, 193, 599, 399, 219, 540, 44, 133, 66, 352
271, CIVILIZATION_ZANZIBAR, 1, 13, 68, 33, 4, 2, 0, 1, 13, 10, 3484, 153, 10, 7, 64, 0, 15, 32, 13, 40, 2, 12, 18, 12
271, CIVILIZATION_BUENOS_AIRES, 1, 12, 68, 33, 0, 0, 0, 0, 14, 8, 163, 48, 11, 5, 19, 0, 4, 41, 14, 15, 1, 11, 0, 6
271, CIVILIZATION_NAN_MADOL, 1, 7, 68, 27, 0, 0, 0, 0, 18, 9, 175, 35, 6, 13, 19, 0, 18, 13, 18, 26, 2, 6, 12, 30
271, CIVILIZATION_PRESLAV, 1, 15, 68, 35, 0, 0, 0, 0, 19, 15, 292, 104, 8, 5, 8, 0, 5, 79, 19, 16, 1, 15, 0, 12
271, CIVILIZATION_LA_VENTA, 1, 15, 68, 34, 4, 1, 0, 0, 13, 9, 664, 3128, 11, 5, 19, 11, 4, 44, 13, 35, 2, 15, 20, 12
271, CIVILIZATION_JAKARTA, 1, 17, 68, 27, 2, 0, 0, 0, 13, 9, 209, 40, 9, 5, 22, 0, 2, 46, 13, 23, 1, 19, 0, 0
271, CIVILIZATION_VALLETTA, 1, 16, 68, 36, 3, 2, 1, 0, 15, 12, 516, 129, 11, 7, 20, 0, 2, 72, 15, 16, 1, 17, 29, 6
271, CIVILIZATION_AMSTERDAM, 1, 15, 68, 33, 4, 1, 0, 2, 16, 10, 922, 284, 9, 5, 46, 2, 3, 64, 16, 20, 2, 15, 34, 6
271, CIVILIZATION_VILNIUS, 1, 12, 68, 33, 5, 2, 0, 0, 17, 13, 69, 18, 10, 14, 25, 0, 14, 30, 17, 23, 1, 11, 14, 6
271, CIVILIZATION_HATTUSA, 1, 13, 68, 34, 2, 0, 0, 2, 15, 10, 35, 421, 12, 6, 28, 1, 2, 51, 15, 19, 2, 12, 18, 14
272, CIVILIZATION_KONGO, 19, 199, 64, 51, 9, 1, 0, 2, 516, 73, 14287, 2122, 232, 831, 1089, 25, 516, 554, 516, 345, 52, 198, 329, 1128
272, CIVILIZATION_SUMERIA, 11, 174, 68, 51, 26, 2, 13, 5, 278, 106, 1505, 4813, 359, 491, 1623, 65, 868, 452, 278, 782, 60, 173, 69, 276
272, CIVILIZATION_NORWAY, 11, 164, 66, 44, 17, 0, 12, 2, 243, 78, 579, 298, 196, 106, 1101, 78, 722, 527, 243, 412, 50, 163, 124, 202
272, CIVILIZATION_ENGLAND, 11, 168, 67, 49, 10, 2, 5, 20, 271, 101, 1199, 2369, 223, 78, 1091, 23, 530, 602, 271, 382, 54, 168, 72, 236
272, CIVILIZATION_FRANCE, 11, 163, 68, 51, 19, 3, 13, 27, 339, 102, 2186, 811, 185, 365, 1480, 209, 767, 468, 339, 514, 54, 162, 56, 314
272, CIVILIZATION_BRAZIL, 14, 193, 68, 51, 12, 0, 4, 7, 339, 104, 1683, 437, 227, 370, 1563, 115, 959, 522, 339, 676, 67, 192, 61, 418
272, CIVILIZATION_ARABIA, 9, 135, 67, 50, 34, 18, 11, 26, 220, 78, 1571, 645, 230, 154, 1359, 191, 615, 399, 220, 540, 44, 134, 66, 352
272, CIVILIZATION_ZANZIBAR, 1, 13, 68, 33, 4, 2, 0, 1, 13, 10, 3509, 154, 10, 7, 64, 0, 15, 32, 13, 40, 2, 12, 18, 12
272, CIVILIZATION_BUENOS_AIRES, 1, 12, 68, 33, 0, 0, 0, 0, 14, 8, 183, 48, 11, 5, 19, 0, 4, 41, 14, 15, 1, 11, 0, 6
272, CIVILIZATION_NAN_MADOL, 1, 7, 68, 27, 0, 0, 0, 0, 18, 9, 182, 35, 6, 13, 18, 0, 13, 16, 18, 26, 2, 6, 12, 30
272, CIVILIZATION_PRESLAV, 1, 15, 68, 35, 0, 0, 0, 0, 19, 15, 299, 104, 8, 5, 8, 0, 5, 79, 19, 16, 1, 15, 0, 12
272, CIVILIZATION_LA_VENTA, 1, 15, 68, 34, 4, 1, 0, 0, 13, 9, 660, 3140, 11, 5, 19, 11, 4, 44, 13, 35, 2, 15, 20, 12
272, CIVILIZATION_JAKARTA, 1, 17, 68, 27, 2, 0, 0, 0, 13, 9, 215, 40, 9, 5, 22, 0, 2, 46, 13, 23, 1, 19, 0, 0
272, CIVILIZATION_VALLETTA, 1, 16, 68, 36, 3, 2, 1, 0, 15, 12, 513, 129, 11, 7, 20, 0, 2, 72, 15, 16, 1, 17, 29, 6
272, CIVILIZATION_AMSTERDAM, 1, 15, 68, 33, 4, 1, 0, 2, 16, 10, 939, 286, 9, 5, 46, 2, 3, 64, 16, 20, 2, 15, 34, 6
272, CIVILIZATION_VILNIUS, 1, 12, 68, 33, 5, 2, 0, 0, 17, 13, 55, 18, 10, 14, 25, 0, 14, 30, 17, 23, 1, 11, 14, 6
272, CIVILIZATION_HATTUSA, 1, 13, 68, 34, 2, 0, 0, 2, 15, 10, 36, 423, 12, 6, 28, 1, 2, 51, 15, 19, 2, 12, 18, 14
273, CIVILIZATION_KONGO, 19, 200, 64, 51, 9, 1, 0, 2, 521, 73, 14959, 2151, 229, 825, 1073, 29, 516, 557, 521, 345, 52, 199, 306, 1144
273, CIVILIZATION_SUMERIA, 11, 174, 68, 51, 27, 2, 13, 5, 278, 106, 1226, 4879, 358, 489, 1620, 65, 866, 452, 278, 782, 60, 173, 69, 276
273, CIVILIZATION_NORWAY, 11, 164, 66, 44, 17, 0, 12, 2, 243, 78, 1006, 380, 199, 108, 1113, 78, 742, 527, 243, 417, 50, 163, 124, 202
273, CIVILIZATION_ENGLAND, 11, 169, 67, 49, 10, 2, 5, 21, 271, 101, 606, 2393, 234, 83, 1145, 23, 558, 604, 271, 382, 54, 169, 78, 236
273, CIVILIZATION_FRANCE, 11, 155, 68, 51, 18, 3, 12, 28, 339, 101, 1433, 497, 178, 344, 1499, 186, 653, 460, 339, 460, 54, 154, 47, 320
273, CIVILIZATION_BRAZIL, 14, 193, 68, 51, 12, 0, 4, 6, 339, 103, 1624, 552, 227, 373, 1594, 115, 1001, 516, 339, 690, 68, 192, 61, 418
273, CIVILIZATION_ARABIA, 9, 112, 67, 50, 33, 17, 11, 26, 220, 67, 1052, 797, 174, 133, 1227, 152, 550, 338, 220, 463, 44, 111, 58, 338
273, CIVILIZATION_ZANZIBAR, 1, 13, 68, 33, 4, 2, 0, 1, 13, 10, 3534, 155, 10, 7, 64, 0, 15, 32, 13, 40, 2, 12, 18, 12
273, CIVILIZATION_BUENOS_AIRES, 1, 12, 68, 33, 0, 0, 0, 0, 14, 8, 202, 48, 11, 5, 19, 0, 4, 41, 14, 15, 1, 11, 0, 6
